,EXERCÍCIO,NOME FUNÇÃO,NOME SUBFUNÇÃO,ORÇAMENTO REALIZADO (R$)
13795,2014,Educação,Formação de recursos humanos,48584.25
13796,2014,Educação,Formação de recursos humanos,1280.0
13797,2014,Educação,Formação de recursos humanos,154997.5
13798,2014,Educação,Formação de recursos humanos,3968.6
13800,2014,Educação,Formação de recursos humanos,217531.67
13803,2014,Educação,Formação de recursos humanos,150483.93
13804,2014,Educação,Formação de recursos humanos,21678.29
13805,2014,Educação,Formação de recursos humanos,2930.4
13806,2014,Educação,Formação de recursos humanos,39076.51
13807,2014,Educação,Formação de recursos humanos,186677.69
13808,2014,Educação,Formação de recursos humanos,1636.5
13811,2014,Educação,Formação de recursos humanos,351328.1
13812,2014,Educação,Formação de recursos humanos,4735.0
13813,2014,Educação,Formação de recursos humanos,122283.24
13814,2014,Educação,Formação de recursos humanos,220000.0
13815,2014,Educação,Formação de recursos humanos,90.0
13817,2014,Educação,Formação de recursos humanos,800.0
13819,2014,Educação,Formação de recursos humanos,11053.0
13820,2014,Educação,Formação de recursos humanos,44695.23
13821,2014,Educação,Formação de recursos humanos,198601.7
13822,2014,Educação,Formação de recursos humanos,52797.6
13824,2014,Educação,Formação de recursos humanos,2210.6
13825,2014,Educação,Formação de recursos humanos,10100.0
13826,2014,Educação,Formação de recursos humanos,4008.0
13827,2014,Educação,Formação de recursos humanos,241775.15
13828,2014,Educação,Formação de recursos humanos,65480.53
13831,2014,Educação,Formação de recursos humanos,87762.7
13834,2014,Educação,Formação de recursos humanos,149273.79
13836,2014,Educação,Formação de recursos humanos,176173.37
13837,2014,Educação,Formação de recursos humanos,12426.0
13838,2014,Educação,Formação de recursos humanos,11934.0
13839,2014,Educação,Formação de recursos humanos,447472.78
13841,2014,Educação,Formação de recursos humanos,78940.06
13843,2014,Educação,Formação de recursos humanos,1185.0
13845,2014,Educação,Formação de recursos humanos,30846.9
13846,2014,Educação,Formação de recursos humanos,1060.0
13847,2014,Educação,Formação de recursos humanos,342547.22
13848,2014,Educação,Formação de recursos humanos,518.94
13850,2014,Educação,Formação de recursos humanos,58179.15
13851,2014,Educação,Formação de recursos humanos,17761.2
13852,2014,Educação,Formação de recursos humanos,4350.0
13853,2014,Educação,Formação de recursos humanos,5826.0
13854,2014,Educação,Formação de recursos humanos,15973.92
13855,2014,Educação,Formação de recursos humanos,21563.54
13856,2014,Educação,Formação de recursos humanos,1160.0
13857,2014,Educação,Formação de recursos humanos,30899.0
13858,2014,Educação,Formação de recursos humanos,45260.03
13860,2014,Educação,Formação de recursos humanos,46411.48
13861,2014,Educação,Formação de recursos humanos,87922.0
13862,2014,Educação,Formação de recursos humanos,120738.95
13864,2014,Educação,Formação de recursos humanos,183160.59
13865,2014,Educação,Formação de recursos humanos,900.0
13868,2014,Educação,Formação de recursos humanos,164895.7
13870,2014,Educação,Formação de recursos humanos,2970.0
13872,2014,Educação,Formação de recursos humanos,134358.88
13873,2014,Educação,Formação de recursos humanos,144750.0
13874,2014,Educação,Formação de recursos humanos,271796.19
13875,2014,Educação,Formação de recursos humanos,273324.26
13877,2014,Educação,Formação de recursos humanos,119827.03
13878,2014,Educação,Formação de recursos humanos,5254.0
13879,2014,Educação,Formação de recursos humanos,16293.94
13880,2014,Educação,Formação de recursos humanos,11148.0
13881,2014,Educação,Formação de recursos humanos,305365.94
13895,2014,Educação,Ensino superior,198318.67
13897,2014,Educação,Ensino superior,962.28
13898,2014,Educação,Ensino superior,486240.58
13900,2014,Educação,Ensino superior,12742.29
13901,2014,Educação,Ensino superior,349565.68
13902,2014,Educação,Ensino superior,597517.72
13905,2014,Educação,Ensino superior,5018.54
13906,2014,Educação,Ensino superior,3155.13
13907,2014,Educação,Ensino superior,212846.86
13909,2014,Educação,Ensino superior,11393.46
13910,2014,Educação,Ensino superior,21986.94
13911,2014,Educação,Ensino superior,362090.0
13914,2014,Educação,Ensino superior,84331.85
13925,2014,Educação,Educação básica,276440.64
13931,2014,Educação,Educação básica,630.16
13932,2014,Educação,Educação básica,858.34
13940,2014,Educação,Administração geral,1325.05
13944,2014,Educação,Administração geral,604.7
13945,2014,Educação,Administração geral,115042.94
13948,2014,Educação,Administração geral,1398.45
13959,2014,Educação,Educação básica,558909.51
13962,2014,Educação,Administração geral,2319.1
13963,2014,Educação,Administração geral,3295.6
13970,2014,Educação,Administração geral,1456.47
13978,2014,Educação,Administração geral,1980.0
13981,2014,Educação,Administração geral,68404.87
13984,2014,Educação,Administração geral,5194.98
13985,2014,Educação,Administração geral,506.88
13986,2014,Educação,Administração geral,7030.0
13987,2014,Educação,Administração geral,448410.0
13988,2014,Educação,Administração geral,11616.23
13991,2014,Educação,Administração geral,1189.05
13992,2014,Educação,Administração geral,4410.0
13994,2014,Educação,Administração geral,225927.6
13995,2014,Educação,Administração geral,2287.04
13997,2014,Educação,Administração geral,2657.4
14000,2014,Educação,Educação básica,93500.0
14001,2014,Educação,Educação básica,13787.8
14004,2014,Educação,Educação básica,60317.07
14005,2014,Educação,Educação básica,2260.32
14006,2014,Educação,Educação básica,61892.4
14008,2014,Educação,Educação básica,13089.54
14012,2014,Educação,Educação básica,95092.04
14013,2014,Educação,Educação básica,76385.23
14016,2014,Educação,Educação básica,1200.0
14017,2014,Educação,Educação básica,1226.62
14018,2014,Educação,Educação básica,19615.8
14019,2014,Educação,Educação básica,301598.08
14020,2014,Educação,Educação básica,50652.9
14021,2014,Educação,Educação básica,4360.0
14023,2014,Educação,Educação básica,49135.64
14024,2014,Educação,Educação básica,23255.53
14025,2014,Educação,Educação básica,62789.29
14027,2014,Educação,Educação básica,7057.05
14028,2014,Educação,Educação básica,45425.35
14030,2014,Educação,Educação básica,22335.84
14031,2014,Educação,Educação básica,4275.44
14032,2014,Educação,Educação básica,598357.96
14033,2014,Educação,Educação básica,500.0
14035,2014,Educação,Educação básica,99171.59
14036,2014,Educação,Educação básica,3458.0
14037,2014,Educação,Educação básica,73039.68
14038,2014,Educação,Educação básica,445543.24
14039,2014,Educação,Educação básica,84681.09
14040,2014,Educação,Educação básica,38751.0
14041,2014,Educação,Educação básica,619.58
14042,2014,Educação,Educação básica,6870.0
14043,2014,Educação,Educação básica,184230.09
14047,2014,Educação,Educação básica,16137.0
14048,2014,Educação,Educação básica,179433.6
14050,2014,Educação,Educação básica,96565.99
14051,2014,Educação,Educação básica,12545.5
14052,2014,Educação,Educação básica,133645.93
14053,2014,Educação,Educação básica,7875.0
14055,2014,Educação,Educação básica,26246.07
14057,2014,Educação,Educação básica,42362.63
14063,2014,Educação,Educação básica,205568.27
14064,2014,Educação,Educação básica,94503.0
14066,2014,Educação,Educação básica,90722.02
14070,2014,Educação,Educação básica,159255.83
14071,2014,Educação,Educação básica,33803.23
14072,2014,Educação,Educação básica,6000.0
14074,2014,Educação,Educação básica,16465.25
14076,2014,Educação,Educação básica,3630.2
14077,2014,Educação,Educação básica,51540.43
14079,2014,Educação,Educação básica,34000.0
14080,2014,Educação,Educação básica,453116.16
14081,2014,Educação,Educação básica,104798.26
14082,2014,Educação,Educação básica,88075.0
14083,2014,Educação,Educação básica,67053.29
14084,2014,Educação,Educação básica,3665.0
14085,2014,Educação,Educação básica,67857.52
14087,2014,Educação,Educação básica,11903.04
14088,2014,Educação,Educação básica,293414.31
14091,2014,Educação,Educação básica,148315.24
14092,2014,Educação,Ensino superior,127086.42
14094,2014,Educação,Educação básica,10513.72
14095,2014,Educação,Educação básica,151642.5
14096,2014,Educação,Educação básica,354850.21
14097,2014,Educação,Educação básica,1493.58
14102,2014,Educação,Educação básica,3000.0
14104,2014,Educação,Educação básica,78981.56
14105,2014,Educação,Educação básica,6069.14
14106,2014,Educação,Educação básica,746.79
14107,2014,Educação,Educação básica,24754.77
14108,2014,Educação,Educação básica,41681.18
14109,2014,Educação,Educação básica,652.1
14110,2014,Educação,Educação básica,1305.91
14112,2014,Educação,Educação básica,32024.7
14113,2014,Educação,Educação básica,31752.3
14115,2014,Educação,Educação básica,137015.1
14116,2014,Educação,Educação básica,12323.8
14117,2014,Educação,Educação básica,12584.32
14118,2014,Educação,Educação básica,224183.69
14120,2014,Educação,Educação básica,2019.2
14121,2014,Educação,Educação básica,10096.0
14122,2014,Educação,Educação básica,358586.23
14123,2014,Educação,Educação básica,180650.44
14124,2014,Educação,Educação básica,134262.44
14125,2014,Educação,Educação básica,23173.02
14126,2014,Educação,Educação básica,45694.12
14127,2014,Educação,Educação básica,160404.0
14129,2014,Educação,Educação básica,9160.89
14131,2014,Educação,Educação básica,10125.0
14132,2014,Educação,Educação básica,4119.9
14133,2014,Educação,Educação básica,1021.61
14135,2014,Educação,Educação básica,22888.72
14137,2014,Educação,Educação básica,21062.58
14138,2014,Educação,Educação básica,10456.0
14139,2014,Educação,Educação básica,62377.3
14140,2014,Educação,Educação básica,99221.6
14141,2014,Educação,Educação básica,12571.94
14142,2014,Educação,Educação básica,150021.47
14143,2014,Educação,Educação básica,16564.3
14145,2014,Educação,Educação básica,3069.1
14146,2014,Educação,Educação básica,5892.08
14148,2014,Educação,Educação básica,49112.25
14149,2014,Educação,Educação básica,5582.5
14150,2014,Educação,Educação básica,77406.03
14151,2014,Educação,Educação básica,4800.0
14153,2014,Educação,Educação básica,44600.09
14155,2014,Educação,Educação básica,58649.3
14157,2014,Educação,Educação básica,7519.1
14159,2014,Educação,Educação básica,3049.2
14161,2014,Educação,Educação básica,5904.75
14166,2014,Educação,Educação básica,20579.6
14167,2014,Educação,Educação básica,22433.38
14168,2014,Educação,Educação básica,6325.49
14170,2014,Educação,Educação básica,16850.0
14175,2014,Educação,Educação básica,14585.2
14176,2014,Educação,Educação básica,7249.96
14179,2014,Educação,Educação básica,378120.0
14181,2014,Educação,Educação básica,37367.49
14183,2014,Educação,Educação básica,22801.59
14184,2014,Educação,Ensino profissional,605.7
14185,2014,Educação,Ensino profissional,399864.33
14186,2014,Educação,Ensino profissional,11214.3
14187,2014,Educação,Ensino profissional,21000.0
14188,2014,Educação,Ensino profissional,2731.1
14189,2014,Educação,Ensino profissional,3555.0
14190,2014,Educação,Ensino profissional,5043.05
14191,2014,Educação,Ensino profissional,47402.36
14193,2014,Educação,Ensino profissional,15460.0
14194,2014,Educação,Ensino profissional,120707.06
14196,2014,Educação,Ensino profissional,4541.0
14197,2014,Educação,Ensino profissional,5806.2
14198,2014,Educação,Ensino profissional,12472.88
14199,2014,Educação,Ensino profissional,33497.75
14200,2014,Educação,Ensino profissional,169961.54
14201,2014,Educação,Ensino profissional,21740.0
14202,2014,Educação,Ensino profissional,400.0
14203,2014,Educação,Ensino profissional,167468.91
14204,2014,Educação,Ensino profissional,1629.0
14206,2014,Educação,Ensino profissional,13026.71
14207,2014,Educação,Ensino profissional,895.47
14209,2014,Educação,Ensino profissional,9155.05
14212,2014,Educação,Ensino profissional,12054.05
14214,2014,Educação,Ensino profissional,48190.41
